City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
438,Moron,AR,-34.6534,-58.6198,78.55,61,0,2.8,clear sky
439,Danilov,RU,58.1908,40.1717,17.02,89,100,11.56,overcast clouds
440,Quixeramobim,BR,-5.1992,-39.2928,76.14,88,97,4.56,light rain
441,Barranca,PE,-10.75,-77.7667,72.19,76,96,8.14,overcast clouds
442,Monterey,US,36.2505,-121.2516,59.18,24,75,18.37,broken clouds
443,Hualmay,PE,-11.0964,-77.6139,72.61,77,97,10.38,overcast clouds
444,Tierralta,CO,8.1736,-76.0592,81.03,81,94,9.82,overcast clouds
445,Seoul,KR,37.5683,126.9778,36.84,75,0,2.3,clear sky
446,Darab,IR,28.7519,54.5444,53.53,13,0,1.28,clear sky
447,Lasa,IT,46.6166,10.7002,44.02,71,6,0.34,clear sky
448,Panguipulli,CL,-39.6333,-72.3333,50.83,75,58,1.88,broken clouds
449,Waddan,LY,29.1614,16.139,65.52,11,16,8.57,few clouds
450,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.76,85,89,8.21,overcast clouds
451,Sojat,IN,25.9167,73.6667,75.78,17,0,9.31,clear sky
452,Velizh,RU,55.6056,31.1967,22.93,69,99,5.5,overcast clouds
453,Vasterhaninge,SE,59.1167,18.1,48.83,58,71,15.3,broken clouds
454,Sao Domingos Do Maranhao,BR,-5.5758,-44.3853,75.0,95,98,2.24,moderate rain
455,San Quintin,MX,30.4833,-115.95,64.02,63,50,5.64,scattered clouds
456,Sabinas Hidalgo,MX,26.5,-100.1667,87.85,14,52,16.78,broken clouds
457,Isla Vista,US,34.4133,-119.861,63.0,74,100,11.5,overcast clouds
458,Lethbridge,CA,49.7,-112.8186,65.37,29,75,8.05,broken clouds
459,Rogovskaya,RU,45.7312,38.7396,34.07,61,90,14.88,overcast clouds
460,Coari,BR,-4.085,-63.1414,75.65,97,83,1.97,broken clouds
461,Vila Franca Do Campo,PT,37.7167,-25.4333,59.41,85,30,9.46,scattered clouds
462,Hambantota,LK,6.1241,81.1185,78.04,86,16,5.17,few clouds
463,Maragogi,BR,-9.0122,-35.2225,78.57,85,94,8.03,overcast clouds
464,Sault Sainte Marie,CA,46.5168,-84.3333,16.09,57,75,21.85,haze
465,Leo,BF,11.1,-2.1,88.68,17,33,6.13,scattered clouds
466,Hongjiang,CN,27.11,109.9956,49.1,92,44,1.32,scattered clouds
467,Baykit,RU,61.67,96.37,-5.04,100,75,4.03,broken clouds
468,Jiazi,CN,22.8779,116.067,61.54,76,100,19.39,light rain
469,College,US,64.8569,-147.8028,36.0,64,20,5.75,few clouds
470,Faya,SA,18.3851,42.4509,59.11,37,0,3.2,clear sky
471,Shiyan,CN,32.6475,110.7781,45.66,73,0,1.79,clear sky
472,Mamontovo,RU,52.7055,81.6244,25.9,98,100,2.59,overcast clouds
473,Davlekanovo,RU,54.2215,55.0343,32.16,96,100,8.79,overcast clouds
474,Castrillon,ES,43.3979,-6.7922,54.21,79,100,3.6,overcast clouds
475,Juneau,US,58.3019,-134.4197,44.6,78,75,6.91,broken clouds
476,Port Hardy,CA,50.6996,-127.4199,48.38,93,100,10.36,light rain
477,Aksu,CN,41.1231,80.2644,48.45,45,85,2.33,overcast clouds
478,Vrangel,RU,42.7297,133.0839,36.23,66,0,13.51,clear sky
479,Rosarito,MX,32.3333,-117.0333,70.63,64,59,7.07,broken clouds
480,Port Arthur,CN,38.8,121.2667,39.42,61,0,11.05,clear sky
481,Vyazemskiy,RU,47.5378,134.7525,26.37,86,67,1.63,broken clouds
482,Bilma,NE,18.6853,12.9164,71.96,10,0,6.4,clear sky
483,Buraydah,SA,26.326,43.975,59.45,27,0,9.42,clear sky
484,Ahuimanu,US,21.4447,-157.8378,80.31,68,75,5.75,broken clouds
485,Oyama,JP,36.3,139.8,56.59,71,96,4.03,overcast clouds
486,Najran,SA,17.4924,44.1277,61.45,28,0,2.33,clear sky
487,Coihaique,CL,-45.5752,-72.0662,48.81,93,100,6.91,light rain
488,Yuanping,CN,38.7153,112.7575,37.9,28,0,0.13,clear sky
489,Kahului,US,20.8947,-156.47,82.42,47,20,21.85,few clouds
490,Klyuchi,RU,52.2667,79.1667,26.82,97,98,4.18,overcast clouds
491,Port Lincoln,AU,-34.7333,135.8667,66.76,80,20,8.32,few clouds
492,Altay,CN,47.8667,88.1167,30.87,98,100,3.56,light snow
493,Camacha,PT,33.0833,-16.3333,56.62,77,20,4.61,few clouds
494,Kalmar,SE,56.6616,16.3616,44.53,76,3,9.22,clear sky
495,Lakatoro,VU,-16.0999,167.4164,83.73,77,100,5.82,overcast clouds
496,Olafsvik,IS,64.8945,-23.7142,32.83,72,100,22.95,overcast clouds
497,Tutoia,BR,-2.7619,-42.2744,78.21,89,100,9.73,light rain
498,Evensk,RU,61.95,159.2333,13.15,78,96,22.97,overcast clouds
499,Cayenne,GF,4.9333,-52.3333,81.09,1,75,5.99,broken clouds
500,Gimli,CA,50.6336,-96.9907,12.22,57,42,5.75,scattered clouds
501,Marrakesh,MA,31.6315,-8.0083,68.07,45,40,11.5,scattered clouds
502,Inhambane,MZ,-23.865,35.3833,74.03,86,5,7.2,clear sky
503,Olivehurst,US,39.0955,-121.5522,73.78,38,0,14.97,clear sky
504,Yining,CN,29.0361,114.5636,50.9,91,39,2.04,scattered clouds
505,Stephenville,US,32.2207,-98.2023,93.33,5,0,11.5,clear sky
506,Ellensburg,US,46.9965,-120.5479,69.58,41,0,5.75,clear sky
507,Yakuplu,TR,40.9889,28.6758,45.75,81,0,2.3,clear sky
508,Avera,US,33.194,-82.5271,67.51,39,5,13.22,clear sky
509,Matara,LK,5.9485,80.5353,76.33,91,24,5.3,few clouds
510,Hovd,MN,48.0056,91.6419,31.24,45,8,9.82,clear sky
511,Udaipura,IN,23.0833,78.5,78.98,14,6,0.89,clear sky
512,Kailua,US,21.4022,-157.7394,80.58,70,15,5.01,few clouds
513,Aripuana,BR,-9.1667,-60.6333,75.36,97,99,0.74,overcast clouds
514,Tiebissou,CI,7.1574,-5.2257,80.69,69,55,7.11,broken clouds
515,Skibotn,NO,69.3913,20.2679,21.16,87,100,9.46,light snow
516,Jha Jha,IN,24.7667,86.3667,72.72,13,1,3.85,clear sky
517,Narsaq,GL,60.9167,-46.05,26.24,66,89,7.94,overcast clouds
518,Salaverry,PE,-8.2333,-78.9667,66.58,80,90,7.47,overcast clouds
519,Oranjemund,NA,-28.55,16.4333,63.09,67,0,1.83,clear sky
520,Tanout,NE,14.9709,8.8879,71.51,9,1,12.24,clear sky
521,Tigil,RU,57.8,158.6667,28.58,69,100,21.43,overcast clouds
522,Kirensk,RU,57.7853,108.1119,13.26,93,100,9.93,overcast clouds
523,Bosaso,SO,11.2842,49.1816,75.36,58,3,2.37,clear sky
524,Arequipa,PE,-16.3989,-71.535,64.47,55,20,11.5,few clouds
525,Rusera,IN,25.75,86.0333,71.26,25,1,6.04,clear sky
526,Araguari,BR,-18.6472,-48.1872,73.69,68,37,3.04,scattered clouds
527,Stuttgart,DE,48.7823,9.177,49.64,64,0,2.3,clear sky
528,Alcudia,ES,39.8532,3.1214,54.37,84,0,5.28,clear sky
529,Znamenskoye,RU,57.1281,73.8282,-2.61,100,100,4.14,overcast clouds
530,Kokopo,PG,-4.352,152.2633,81.68,76,95,6.58,light rain
531,Buarcos,PT,40.166,-8.8768,64.74,66,100,10.27,overcast clouds
532,Ornskoldsvik,SE,63.2909,18.7153,40.15,87,40,14.97,scattered clouds
533,Cockburn Town,TC,21.4612,-71.1419,78.76,65,40,11.5,scattered clouds
534,Sept-Iles,CA,50.2001,-66.3821,32.52,95,100,11.5,mist
535,Praxedis Guerrero,MX,31.3667,-106.0167,84.67,5,100,8.3,overcast clouds
536,Dickinson,US,29.4608,-95.0513,83.12,60,0,11.5,clear sky
537,Aksarka,RU,66.5606,67.7975,17.62,93,100,14.0,light snow
538,Altamira,BR,-3.2033,-52.2064,74.7,98,99,3.06,overcast clouds
539,Aras,ES,42.5617,-2.356,48.72,81,0,2.3,clear sky
540,Northam,GB,51.0333,-4.2167,48.38,88,0,7.63,clear sky
541,Broken Hill,AU,-31.95,141.4333,64.11,68,59,0.0,broken clouds
542,Ancona,IT,43.55,13.1667,51.87,64,99,2.66,overcast clouds
543,Qasigiannguit,GL,68.8193,-51.1922,20.17,69,47,8.48,scattered clouds
544,Preobrazheniye,RU,42.9019,133.9064,36.66,56,3,11.61,clear sky
545,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,73.26,99,100,2.24,overcast clouds
546,Kidal,ML,18.4411,1.4078,81.93,8,16,10.49,few clouds
547,Bilaspur,IN,22.0833,82.15,71.94,12,65,3.83,broken clouds
548,Waipawa,NZ,-41.4122,175.5153,56.95,77,95,7.7,overcast clouds
549,Fuerte Olimpo,PY,-21.0415,-57.8738,78.4,50,6,5.44,clear sky
550,Tautira,PF,-17.7333,-149.15,81.36,75,65,14.56,light rain
551,Bontang,ID,0.1333,117.5,75.7,87,100,4.74,overcast clouds
552,Truro,GB,50.2653,-5.0544,51.08,81,3,16.11,clear sky
553,Hella,NO,67.2,14.4333,35.74,94,40,19.57,scattered clouds
554,Antalaha,MG,-14.9003,50.2788,75.06,91,11,4.45,few clouds
555,Bowen,AU,-20.0167,148.2333,78.75,74,6,5.41,clear sky
556,Rey Bouba,CM,8.6724,14.1786,78.78,13,27,0.34,scattered clouds
557,Alekseyevsk,RU,57.8406,108.3492,13.1,94,100,10.29,light snow
558,Norfolk,US,42.1668,-71.2495,44.64,49,100,13.8,overcast clouds
559,Saint-Pierre,RE,-21.3393,55.4781,78.48,75,100,3.44,overcast clouds
560,Suntar,RU,62.1444,117.6319,7.83,100,99,3.49,overcast clouds
561,Malindi,KE,-3.2175,40.1191,79.72,83,51,8.19,broken clouds
562,Kamina,CD,-8.7386,24.9906,66.31,95,97,1.16,overcast clouds
563,Melita,CA,49.2681,-100.9967,31.53,41,21,10.76,few clouds
564,Lagoa,PT,39.05,-27.9833,58.73,85,99,10.63,overcast clouds
565,Aulla,IT,44.2146,9.9678,60.33,24,100,7.47,overcast clouds
566,Bindura,ZW,-17.3019,31.3306,64.27,99,99,1.61,moderate rain
567,Dorado,PR,18.4588,-66.2677,80.49,83,59,4.88,broken clouds
568,Huarmey,PE,-10.0681,-78.1522,73.45,76,96,10.27,overcast clouds
569,Richards Bay,ZA,-28.783,32.0377,72.3,82,94,2.91,light rain
570,Garden City,US,42.3256,-83.331,30.22,43,75,16.11,broken clouds
571,Touros,BR,-5.1989,-35.4608,80.1,83,50,10.36,scattered clouds
572,Ugoofaaru,MV,5.6667,73.0,82.63,69,61,7.54,broken clouds
573,Dawei,MM,14.0833,98.2,75.47,93,59,3.15,broken clouds
574,Vytegra,RU,61.0064,36.4481,10.74,97,23,4.7,few clouds
575,Gisborne,NZ,-38.6533,178.0042,61.88,92,100,21.83,overcast clouds
576,Oktyabrskiy,RU,54.4815,53.471,28.96,92,99,8.3,overcast clouds
577,Pacifica,US,37.6138,-122.4869,66.63,67,75,32.21,haze
578,San Carlos De Bariloche,AR,-41.1456,-71.3082,51.55,43,20,24.16,few clouds
579,Kvam,NO,61.6656,9.6898,32.65,82,98,7.2,overcast clouds
580,Iguape,BR,-24.7081,-47.5553,74.93,90,100,3.4,overcast clouds
581,Ibipeba,BR,-11.6408,-42.0111,75.52,60,88,6.42,overcast clouds
582,Pflugerville,US,30.4394,-97.62,87.67,24,0,11.5,clear sky
583,Tezu,IN,27.9167,96.1667,67.05,59,9,4.72,clear sky
584,Barraute,CA,48.4335,-77.6328,5.27,91,100,10.74,light snow
585,Awbari,LY,26.5921,12.7805,67.68,9,3,9.95,clear sky
586,Camabatela,AO,-8.1881,15.375,62.51,99,91,3.29,overcast clouds
587,Ust-Koksa,RU,50.2696,85.6108,22.39,97,99,2.15,light snow
588,Itoman,JP,26.1247,127.6694,62.98,82,75,14.97,broken clouds
589,Itaituba,BR,-4.2761,-55.9836,76.28,97,90,1.3,overcast clouds
590,Vostok,RU,46.4856,135.8833,23.7,91,100,4.81,light snow
591,Shu,KZ,43.5983,73.7614,39.78,88,44,5.28,scattered clouds
592,Suoyarvi,RU,62.0833,32.35,13.89,94,100,3.62,overcast clouds
593,Kurchum,KZ,48.5722,83.6542,31.77,88,100,9.51,light snow
594,Tuatapere,NZ,-46.1333,167.6833,66.54,59,3,1.03,clear sky
595,Edd,ER,13.9297,41.6925,76.95,76,34,2.75,scattered clouds
596,Itarema,BR,-2.9248,-39.9167,77.68,89,100,8.34,overcast clouds
597,Strezhevoy,RU,60.7333,77.5889,1.89,100,79,5.68,broken clouds
598,Mandan,US,46.8267,-100.8896,42.78,27,0,19.57,clear sky
599,Rasht,IR,37.2808,49.5832,46.22,100,1,6.91,mist
600,Gamba,GA,-2.65,10.0,77.61,93,77,7.72,moderate rain
601,Dunedin,NZ,-45.8742,170.5036,62.8,80,0,8.99,clear sky
602,Smithers,CA,54.7804,-127.1743,43.12,61,40,3.44,scattered clouds
603,Alberton,CA,46.8168,-64.0654,39.33,94,88,8.48,overcast clouds
604,Batticaloa,LK,7.7102,81.6924,78.57,85,8,5.17,clear sky
605,Nioki,CD,-2.7167,17.6833,74.32,89,93,2.13,light rain
606,Mezen,RU,65.8522,44.24,7.66,94,98,6.42,overcast clouds
607,Florianopolis,BR,-27.6146,-48.5012,73.69,80,40,4.61,scattered clouds
608,Bridlington,GB,54.0831,-0.1919,47.52,98,25,3.0,scattered clouds
609,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.36,100,100,13.8,overcast clouds
610,Salym,RU,60.0625,71.4789,11.82,94,100,9.46,overcast clouds
611,Bulungu,CD,-4.55,18.6,73.49,88,89,1.23,overcast clouds
612,Maltahohe,NA,-24.8333,16.9833,71.08,40,54,8.01,broken clouds
613,Ranong,TH,9.9658,98.6348,79.25,85,38,2.89,scattered clouds
614,Verkh-Usugli,RU,52.7,115.1667,10.35,84,37,5.7,scattered clouds
615,Tete,MZ,-16.1564,33.5867,80.69,65,40,4.61,scattered clouds
616,Atar,MR,20.5169,-13.0499,75.67,16,93,4.61,overcast clouds
617,Grand-Lahou,CI,5.1367,-5.0242,80.22,87,46,8.37,scattered clouds
618,Oistins,BB,13.0667,-59.5333,78.89,69,75,14.97,broken clouds
619,Nefteyugansk,RU,61.0998,72.6035,13.3,91,100,13.71,overcast clouds
620,Karratha,AU,-20.7377,116.8463,81.59,67,100,6.89,overcast clouds
621,Biloli,IN,18.7667,77.7333,82.18,20,25,4.63,scattered clouds
622,Fort-Shevchenko,KZ,44.5086,50.263,41.4,85,73,15.46,broken clouds
623,Nyagan,RU,62.1406,65.3936,21.45,91,100,12.21,overcast clouds
624,Damghan,IR,36.1683,54.348,46.92,37,0,4.81,clear sky
625,Pingzhuang,CN,42.0372,119.2889,34.16,34,2,6.76,clear sky
626,Boa Esperanca,BR,-21.09,-45.5658,73.02,76,82,2.86,light rain
627,Magadan,RU,59.5667,150.8,12.54,71,100,9.62,overcast clouds
628,Bongandanga,CD,1.5,21.05,72.37,76,100,2.42,overcast clouds
629,Vikhorevka,RU,56.1201,101.1636,4.59,100,93,3.98,overcast clouds
630,Acarau,BR,-2.8856,-40.12,78.37,87,100,9.26,overcast clouds
631,Valparaiso,CL,-33.0393,-71.6273,70.03,59,0,11.5,clear sky
632,Zeya,RU,53.75,127.2667,20.43,82,97,4.99,overcast clouds
633,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.79,100,100,6.71,heavy shower snow
634,Galveston,US,29.3669,-94.9669,82.51,70,0,14.97,clear sky
635,Labuhan,ID,-6.8844,112.2051,78.89,83,96,6.82,light rain
636,Zhigansk,RU,66.7697,123.3711,3.63,98,98,2.66,overcast clouds
637,San Vicente,AR,-26.6167,-54.1333,62.67,80,0,3.06,clear sky
638,Lima,PE,-12.0432,-77.0282,73.65,60,0,10.36,clear sky
639,Andenes,NO,69.3143,16.1194,26.58,74,0,23.02,clear sky
640,Thaton,MM,16.9206,97.3714,77.54,80,24,4.09,few clouds
641,Lahij,YE,13.1667,44.5833,75.94,28,2,3.89,clear sky
642,Poso,ID,-1.3959,120.7524,78.98,74,100,3.51,overcast clouds
643,Mehamn,NO,71.0357,27.8492,21.63,79,99,3.67,light snow
644,Kamiiso,JP,41.8167,140.65,39.58,75,75,4.61,broken clouds
645,Manadhoo,MV,5.7667,73.3833,82.65,71,40,8.34,scattered clouds
646,Soe,ID,-9.8607,124.284,69.03,86,29,2.19,scattered clouds
647,Yarmolyntsi,UA,49.1924,26.8373,32.4,54,44,5.77,scattered clouds
648,Panaba,MX,21.2833,-88.2667,80.89,40,1,20.49,clear sky
649,Moranbah,AU,-22.0016,148.0466,75.58,66,0,7.07,clear sky
650,Port Moresby,PG,-9.4431,147.1797,80.02,78,20,3.44,few clouds
651,Ambulu,ID,-8.345,113.6058,75.99,86,86,2.73,overcast clouds
652,Opatija,HR,45.3392,14.3083,51.75,65,0,4.5,clear sky
653,Belaya Gora,RU,68.5333,146.4167,-1.21,90,65,5.75,broken clouds
654,Shitanjing,CN,39.2342,106.3439,36.73,37,28,9.1,scattered clouds
655,Palmer,US,42.1584,-72.3287,38.75,55,100,17.27,overcast clouds
656,Haljala,EE,59.4336,26.2614,32.13,97,100,16.33,snow
657,La Ronge,CA,55.1001,-105.2842,19.65,68,100,17.27,overcast clouds
658,Burnie,AU,-41.0667,145.9167,62.94,93,100,4.68,overcast clouds
659,Mildura,AU,-34.2,142.15,64.36,59,97,1.14,overcast clouds
660,Chifeng,CN,42.2683,118.9636,35.47,31,3,6.76,clear sky
661,Ahipara,NZ,-35.1667,173.1667,69.82,57,0,5.53,clear sky
662,Millbrook,US,32.4799,-86.3619,75.27,26,40,8.05,scattered clouds
663,Tocopilla,CL,-22.092,-70.1979,69.49,75,21,11.27,few clouds
664,Samarai,PG,-10.6167,150.6667,83.16,73,98,1.39,overcast clouds
665,Bereznik,RU,62.8551,42.7072,11.71,90,42,8.46,scattered clouds
666,Aranos,NA,-24.1333,19.1167,76.41,44,47,10.11,scattered clouds
667,Havoysund,NO,70.9963,24.6622,19.63,69,33,5.19,scattered clouds
668,Harrisonburg,US,38.4496,-78.8689,38.8,44,0,19.57,clear sky
669,Moju,BR,-1.8839,-48.7689,75.2,98,100,3.89,moderate rain
670,Lixourion,GR,38.2019,20.4314,57.51,72,100,5.86,overcast clouds
671,Ascension,US,30.2169,-90.9001,80.82,48,0,10.36,clear sky
672,Xacmaz,AZ,41.4635,48.806,42.24,78,5,25.93,clear sky
673,Bisert,RU,56.8617,59.0523,33.33,97,100,11.16,light snow
674,Merke,KZ,42.8728,73.1786,38.55,81,51,6.22,broken clouds
675,Nukus,UZ,42.4531,59.6103,37.38,75,0,4.61,clear sky
676,Campbell River,CA,50.0163,-125.2446,47.44,100,100,3.44,mist
677,Locri,IT,38.2414,16.2623,58.32,87,55,12.46,broken clouds
678,Sambava,MG,-14.2667,50.1667,76.14,91,30,5.26,scattered clouds
679,Aitape,PG,-3.1374,142.3475,81.93,75,94,4.88,overcast clouds
680,Aguimes,ES,27.9054,-15.4461,63.23,68,20,10.36,few clouds
681,Kabinda,CD,-6.1333,24.4833,74.52,72,93,2.46,overcast clouds
682,Shimanovsk,RU,52.0,127.7,21.81,72,94,7.2,overcast clouds
683,Naryan-Mar,RU,67.6713,53.087,7.52,95,100,15.61,light snow
684,Benguela,AO,-12.5763,13.4055,77.49,82,100,3.74,overcast clouds
685,Storsteinnes,NO,69.2408,19.2344,23.65,89,100,6.82,overcast clouds
686,Aligudarz,IR,33.4006,49.6949,33.73,53,0,5.06,clear sky
687,Fallon,US,39.4735,-118.7774,75.07,12,40,0.0,scattered clouds
688,Pryazha,RU,61.6926,33.6216,15.03,97,81,3.78,broken clouds
689,Uitenhage,ZA,-33.7576,25.3971,65.79,90,100,3.31,overcast clouds
690,Xiongyue,CN,40.1774,122.1228,39.36,51,0,10.25,clear sky
691,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,72,0,8.05,clear sky
692,Ndele,CF,8.4109,20.6473,74.05,14,76,5.32,broken clouds
693,Bataipora,BR,-22.2953,-53.2711,73.76,74,51,4.72,broken clouds
694,Kristiinankaupunki,FI,62.2743,21.376,38.8,89,100,22.32,moderate rain
695,Campo Grande,BR,-20.4428,-54.6464,74.75,83,75,3.44,light rain
696,Fairbanks,US,64.8378,-147.7164,36.01,63,0,5.75,clear sky
697,Nganjuk,ID,-7.6051,111.9035,75.4,91,100,1.92,overcast clouds
698,Yaounde,CM,3.8667,11.5167,74.73,100,75,5.75,broken clouds
699,Doka,SD,13.5167,35.7667,80.82,34,3,8.72,clear sky
700,Divnomorskoye,RU,44.5011,38.1353,37.42,64,50,12.93,scattered clouds
701,Kaeo,NZ,-35.1,173.7833,73.33,67,2,2.91,clear sky
702,Nyurba,RU,63.2842,118.3319,3.65,99,100,3.94,overcast clouds
703,Zmeinogorsk,RU,51.1567,82.195,31.78,99,100,10.74,snow
704,Hami,CN,42.8,93.45,48.11,37,100,14.67,overcast clouds
705,Teixoso,PT,40.3145,-7.4576,54.34,67,100,1.54,overcast clouds
706,Goderich,CA,43.7501,-81.7165,23.92,58,100,20.71,overcast clouds
707,Saint-Georges,GD,12.0564,-61.7485,77.14,83,74,15.05,broken clouds
708,Swan River,CA,52.1058,-101.2676,19.29,49,90,8.05,overcast clouds
709,Bhola,BD,22.6833,90.65,75.96,94,6,7.58,clear sky
710,Villazon,BO,-22.0866,-65.5942,58.71,36,1,12.53,clear sky
711,Kulhudhuffushi,MV,6.6221,73.07,82.22,72,34,5.97,scattered clouds
712,Morondava,MG,-20.2833,44.2833,77.36,90,29,6.13,scattered clouds
713,Liku,ID,-0.7275,119.8922,76.37,83,100,1.92,overcast clouds
714,Toora-Khem,RU,52.4675,96.11,-3.44,100,99,1.99,overcast clouds
715,Aswan,EG,24.0934,32.907,65.5,10,0,8.05,clear sky
716,Viedma,AR,-40.8135,-62.9967,64.26,36,0,9.82,clear sky
717,Cap Malheureux,MU,-19.9842,57.6142,76.46,84,0,1.99,clear sky
718,Jacarezinho,BR,-23.1606,-49.9694,70.72,93,72,1.03,broken clouds
719,Kyshtovka,RU,56.555,76.6271,-1.35,100,81,4.16,broken clouds
720,Kuryk,KZ,43.2,51.65,43.92,85,47,6.82,scattered clouds
721,Honningsvag,NO,70.9821,25.9704,19.15,73,36,3.44,scattered clouds
722,Kautokeino,NO,69.0125,23.0412,14.7,93,100,13.04,light snow
723,Novokizhinginsk,RU,51.6115,109.5917,12.15,98,84,4.25,broken clouds
724,Senno,RU,59.5336,33.9167,9.27,95,97,4.85,overcast clouds
725,Kirakira,SB,-10.4544,161.9205,83.82,74,100,2.13,overcast clouds
726,Lulea,SE,65.5842,22.1547,23.07,100,100,8.05,snow
727,Durango,MX,24.8333,-104.8333,80.58,7,11,18.48,few clouds
728,Thomaston,US,32.8882,-84.3266,69.58,26,0,9.22,clear sky
729,Seljord,NO,59.4894,8.634,32.32,91,100,6.26,overcast clouds
730,Kapit,MY,2.0167,112.9333,72.41,99,98,0.69,overcast clouds
731,Willowmore,ZA,-33.2926,23.4895,65.59,49,63,4.63,broken clouds
732,Alihe,CN,50.5667,123.7167,21.81,74,83,2.42,broken clouds
733,Kokkola,FI,63.8385,23.1307,24.96,88,100,10.36,snow
734,Sumbe,AO,-11.2061,13.8437,78.17,88,100,4.56,overcast clouds
735,Barao De Melgaco,BR,-16.1944,-55.9675,76.71,85,79,3.96,broken clouds
736,El Sauzal,MX,31.9,-116.6833,62.42,72,66,6.55,broken clouds
737,Vestmannaeyjar,IS,63.4427,-20.2734,43.45,84,100,26.49,overcast clouds
738,Abaza,RU,52.655,90.0928,20.12,91,100,1.86,overcast clouds
739,Laredo,US,27.5064,-99.5075,91.69,17,0,16.11,clear sky
740,Batsfjord,NO,70.6345,29.7185,13.78,92,20,3.44,light snow
741,Buta,CD,2.7858,24.73,79.5,58,100,2.71,overcast clouds
742,Rudnichnyy,RU,59.617,52.4703,19.35,94,99,8.12,light snow
743,Zlitan,LY,32.4674,14.5687,65.34,50,56,12.12,broken clouds
744,Pudozh,RU,61.8099,36.5345,-0.96,100,40,1.68,scattered clouds
745,Whittlesea,ZA,-32.1759,26.8244,56.57,87,100,2.3,overcast clouds
746,Nagato,JP,34.3833,131.2,49.19,58,100,17.74,overcast clouds
747,Isangel,VU,-19.55,169.2667,82.62,70,51,7.7,broken clouds
748,Sungaipenuh,ID,-2.0833,101.3833,62.65,82,91,3.8,overcast clouds
749,Omboue,GA,-1.5746,9.2618,78.84,91,82,7.14,light rain
750,Huancavelica,PE,-12.7667,-74.9833,43.16,85,86,7.05,overcast clouds
751,Shestakovo,RU,56.4915,103.96,7.32,98,99,5.37,overcast clouds
752,Chimbote,PE,-9.0853,-78.5783,71.91,76,85,8.7,overcast clouds
753,Sovetskiy,RU,61.3614,63.5842,22.51,92,100,14.09,overcast clouds
754,Hervey Bay,AU,-25.2986,152.8535,76.01,91,55,11.01,broken clouds
755,Jasper,US,37.2001,-94.3502,60.87,33,0,10.36,clear sky
756,Bida,NG,9.0833,6.0167,82.87,23,12,4.25,few clouds
757,Alta Floresta,BR,-9.8756,-56.0861,78.62,94,20,3.44,few clouds
758,San Rafael,AR,-34.6177,-68.3301,74.3,23,54,5.82,broken clouds
759,Stolbishche,RU,55.6468,49.216,27.05,68,75,18.01,broken clouds
760,Yar-Sale,RU,66.8333,70.8333,12.22,93,100,16.24,overcast clouds
761,Imbituba,BR,-28.24,-48.6703,69.55,84,13,2.37,few clouds
762,Abeche,TD,13.8292,20.8324,72.55,7,3,16.22,clear sky
763,Florida,US,28.7505,-82.5001,73.38,49,0,6.91,clear sky
764,Pacific Grove,US,36.6177,-121.9166,65.59,67,20,8.99,few clouds
765,Chaohu,CN,31.6,117.8667,48.04,81,100,9.89,overcast clouds
766,Lorengau,PG,-2.0226,147.2712,82.81,75,96,5.3,overcast clouds
767,Vodyane,UA,47.4875,34.4924,34.3,55,45,14.61,scattered clouds
768,Cuamba,MZ,-14.8031,36.5372,70.0,98,100,2.89,overcast clouds
769,Pisco,PE,-13.7,-76.2167,73.45,68,0,19.57,clear sky
770,Dimovo,BG,43.7417,22.7269,50.04,67,23,5.5,few clouds
771,Verkhoyansk,RU,67.5447,133.385,-6.45,94,54,1.7,broken clouds
772,Tshikapa,CD,-6.4167,20.8,73.2,84,100,1.97,overcast clouds
773,Winnemucca,US,40.973,-117.7357,69.85,21,0,6.91,clear sky
774,Hsinchu,TW,24.8036,120.9686,64.85,95,97,4.0,overcast clouds
775,Hammerfest,NO,70.6634,23.6821,14.45,62,0,6.91,clear sky
776,Kalmunai,LK,7.4167,81.8167,78.28,85,17,3.85,few clouds
777,Ortigueira,BR,-24.2083,-50.9494,64.02,87,5,1.23,clear sky
778,San Luis,AR,-33.295,-66.3356,68.41,30,4,5.64,clear sky
779,Ayan,RU,56.45,138.1667,12.54,84,26,3.85,scattered clouds
780,Xingyi,CN,24.1877,102.817,45.48,91,13,1.23,few clouds
781,Fort Saint James,CA,54.4333,-124.25,40.44,67,100,4.0,overcast clouds
782,Kargasok,RU,59.0556,80.8572,-0.63,100,51,4.32,broken clouds
783,Tchollire,CM,8.4022,14.1698,74.46,15,15,2.57,few clouds
784,Jauharabad,PK,32.2898,72.2813,70.59,17,0,8.86,clear sky
785,Pitea,SE,65.3172,21.4794,23.09,96,100,7.34,light snow
786,Bairiki,KI,1.3292,172.9752,84.2,70,40,8.05,scattered clouds
787,Nouadhibou,MR,20.931,-17.0347,64.38,94,100,5.75,overcast clouds
788,Mamou,GN,10.5,-12.0,75.15,70,65,2.86,light rain
789,Amberley,US,39.2048,-84.428,40.01,47,0,18.41,clear sky
